Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,start_in_range,early_values_in_range,monotonic,aprox_monotonic,classification
3.552162786078027921e+02,2.986672949790855637e+05,2.786672949790855637e+05,1.300000000000000044e+00,2.883464754260821827e+00,5.000000000000000000e-01,3.632433983642328057e-01,7.817801991735119360e-01,1.146834613463222130e+00,2.848172388101979369e-01,2.326063813744372322e-01,4.000000000000000000e+00,7.034331738948822243e-07,3.230213602598372518e+02,3.708646945776153814e+01,1.140862526830676904e+00,1.607516839032082367e-01,8.615915839296259260e-02,3.085697899674368361e-01,True,True,True,True,valid
3.452189831286582375e+02,2.211421926040194812e+05,2.011421926040194812e+05,1.300000000000000044e+00,1.390183287819482860e+00,5.000000000000000000e-01,4.653439749602674702e-01,6.133364834793435527e-01,2.909165098398069027e+00,1.764003476776613843e-01,2.987726238912887800e-01,4.000000000000000000e+00,4.875246902108192811e-06,2.118182222997145061e+02,2.263458026444343929e+01,4.995072359499986847e-01,3.246922751559920273e-01,3.918524434067784945e-01,4.902730837547070175e-01,True,True,True,True,valid
3.576921619335767559e+02,1.403850595001219190e+05,1.203850595001219190e+05,1.300000000000000044e+00,1.234454713312664875e+00,5.000000000000000000e-01,5.111114854208796965e-01,7.969956088072212008e-01,1.005437272320032882e+00,1.933204630540864000e-01,1.902675285679241157e-01,4.000000000000000000e+00,2.423588561415672399e-06,1.545316939178131292e+02,1.142215228686019302e+01,5.724695240620570225e+00,3.281204651026846109e-01,3.750065894061505728e-02,3.321011034823966868e-01,True,True,True,True,valid
3.518588374175482727e+02,2.105014272499834769e+05,1.905014272499834769e+05,1.300000000000000044e+00,2.605982252411530808e+00,5.000000000000000000e-01,5.557491505756233519e-01,7.417180803315341908e-01,1.806591407362010404e+00,1.654211722898766002e-01,1.608813956655358590e-01,4.000000000000000000e+00,1.462577947974205126e-06,4.256215647042264436e+02,2.307526887613465050e+01,1.545728287105891718e+00,4.066105419821323119e-01,6.192671642068373616e-01,7.121491762289134941e-01,True,True,True,True,valid
3.519236044391909104e+02,1.944416113384092168e+05,1.744416113384092168e+05,1.300000000000000044e+00,2.709894662761604955e+00,5.000000000000000000e-01,4.804298282799349673e-01,6.385036048805496911e-01,3.538712686453577838e+00,1.693528545322096068e-01,2.262015119921274575e-01,3.000000000000000000e+00,4.834017629027366899e-06,4.213423634962801998e+02,2.574824768044598855e+01,1.731025902894961943e+00,3.102089837898789892e-01,6.525163331299429492e-01,2.454165513321180103e-01,True,True,True,True,valid
3.595788636558796725e+02,2.784396396204754128e+05,2.584396396204754128e+05,1.300000000000000044e+00,1.146402464539699739e+00,5.000000000000000000e-01,1.880963569361037147e-01,6.763715302405752805e-01,3.560580135703153459e+00,1.515445904384737641e-01,1.574088112234443282e-01,4.000000000000000000e+00,4.488481115698814559e-06,4.766984219012049948e+02,3.564977980865972995e+01,2.174769444642952188e+00,6.120265783688495498e-01,4.722974985790500679e-01,4.297811989746403438e-01,True,True,True,True,valid
3.395404400658380268e+02,1.423378845956262085e+05,1.223378845956262085e+05,1.300000000000000044e+00,2.312786118807129476e+00,5.000000000000000000e-01,2.348018984428332512e-01,6.445134806621561907e-01,3.304053561058231114e+00,2.748595784530621922e-01,1.546918783017472432e-01,3.000000000000000000e+00,1.299431878328323542e-06,6.867101861310662514e+01,2.987655699744720295e+01,3.500475650639922609e+00,9.820370527776878244e-02,9.850356878905590363e-02,5.677083158362423720e-01,True,True,True,True,valid
3.582370932630002471e+02,1.432445780094797374e+05,1.232445780094797374e+05,1.300000000000000044e+00,1.117026471667900589e+00,5.000000000000000000e-01,6.560425738206868695e-01,6.662943150827780325e-01,3.456753272704121915e+00,3.265231032149855106e-01,1.526776415799497577e-01,5.000000000000000000e+00,3.594693920016288909e-06,2.306191767499804826e+02,3.826591182252745682e+01,1.647690190672784283e+01,1.402450331725917931e-01,5.477103721121582280e-01,1.261919047939291660e-01,True,True,True,True,valid
3.612247390509893421e+02,1.583163516223497281e+05,1.383163516223497281e+05,1.300000000000000044e+00,1.904914794154308977e+00,5.000000000000000000e-01,5.624150913087065939e-01,6.646797723011121928e-01,2.639191556725304366e+00,1.851052176876958610e-01,1.717020251140336518e-01,5.000000000000000000e+00,2.310528480410576056e-06,5.783605906179678868e+01,3.939712325441308849e+01,2.714144913623631528e+00,7.866417671036112225e-01,9.061347844808564922e-01,2.251455494225532428e-01,True,True,True,True,valid
3.417857126765403564e+02,1.445410765148782230e+05,1.245410765148782230e+05,1.300000000000000044e+00,2.573692899924644450e+00,5.000000000000000000e-01,3.754089441896865109e-01,6.803503779139425944e-01,2.793593370261021391e+00,3.960212138056345976e-01,2.870698544324676860e-01,3.000000000000000000e+00,4.132270125746727478e-06,9.820937490746601384e+01,3.842359224302612120e+01,3.067010091691075857e+00,2.117887904767773166e-01,6.003520263777641919e-01,8.634440565436130033e-01,True,True,True,True,valid
3.452172497231438228e+02,2.986672949790855637e+05,2.786672949790855637e+05,1.300000000000000044e+00,2.883464754260821827e+00,5.000000000000000000e-01,3.632433983642328057e-01,7.817801991735119360e-01,1.146834613463222130e+00,2.848172388101979369e-01,2.326063813744372322e-01,4.000000000000000000e+00,7.034331738948822243e-07,3.928345145009954535e+02,3.708646945776153814e+01,1.140862526830676904e+00,1.607516839032082367e-01,8.615915839296259260e-02,3.085697899674368361e-01,True,True,True,True,valid
3.552162786078027921e+02,2.986672949790855637e+05,2.786672949790855637e+05,1.300000000000000044e+00,2.883464754260821827e+00,5.000000000000000000e-01,3.632433983642328057e-01,7.817801991735119360e-01,1.146834613463222130e+00,2.848172388101979369e-01,2.326063813744372322e-01,4.000000000000000000e+00,7.034331738948822243e-07,3.928345145009954535e+02,3.708646945776153814e+01,1.140862526830676904e+00,1.607516839032082367e-01,8.615915839296259260e-02,3.085697899674368361e-01,True,True,True,True,valid
3.552162786078027921e+02,2.986672949790855637e+05,2.786672949790855637e+05,1.300000000000000044e+00,2.883464754260821827e+00,5.000000000000000000e-01,3.632433983642328057e-01,6.544110716493574120e-01,1.146834613463222130e+00,2.848172388101979369e-01,2.326063813744372322e-01,4.000000000000000000e+00,7.034331738948822243e-07,3.928345145009954535e+02,3.708646945776153814e+01,1.140862526830676904e+00,1.607516839032082367e-01,8.615915839296259260e-02,3.085697899674368361e-01,True,True,True,True,valid
3.340377592779645397e+02,2.490856407862116466e+05,2.290856407862116466e+05,1.300000000000000044e+00,1.175329006450259062e+00,5.000000000000000000e-01,6.285652516589785854e-01,7.377923999970532609e-01,1.086122024916981177e+00,3.899388923093896064e-01,2.952219273863694871e-01,5.000000000000000000e+00,9.959687036275863488e-07,6.191076599008069081e+01,1.826893624630968560e+01,6.801426509314765223e-01,6.214903984477553045e-02,4.992769677336578726e-01,2.056699739372873717e-02,True,True,True,True,valid
3.582370932630002471e+02,1.432445780094797374e+05,1.232445780094797374e+05,1.300000000000000044e+00,1.117026471667900589e+00,5.000000000000000000e-01,6.560425738206868695e-01,6.662943150827780325e-01,3.456753272704121915e+00,3.265231032149855106e-01,1.526776415799497577e-01,5.000000000000000000e+00,3.594693920016288909e-06,3.032746426416978807e+02,3.826591182252745682e+01,1.647690190672784283e+01,1.402450331725917931e-01,5.477103721121582280e-01,1.261919047939291660e-01,True,True,True,True,valid
3.499443269992323735e+02,2.422735457122293592e+05,2.222735457122293592e+05,1.300000000000000044e+00,2.752887678291257245e+00,5.000000000000000000e-01,2.700486265599177926e-01,7.314970370819243728e-01,2.853130246021035266e+00,1.832117959713072675e-01,2.030638636932708407e-01,4.000000000000000000e+00,3.736610869765281855e-06,5.510674688151817691e+01,3.125471849424656767e+01,3.424069760369234938e+00,8.863839979306483707e-01,9.374019192595640648e-01,5.519690931625405028e-01,True,True,True,True,valid
3.576558561111689301e+02,2.511873187776612176e+05,2.311873187776612176e+05,1.300000000000000044e+00,1.815293647491167617e+00,5.000000000000000000e-01,3.081327299476207537e-01,7.226657672836831470e-01,3.062835384133334671e+00,3.405167464838865232e-01,1.533388178883267616e-01,4.000000000000000000e+00,2.071737062931061135e-06,1.321392981163078275e+02,2.392861530759650890e+01,1.649406838249392049e-01,6.729979853005115809e-01,1.019388218860131368e-01,5.983124690956955760e-01,True,True,True,True,valid
3.582370932630002471e+02,1.432445780094797374e+05,1.232445780094797374e+05,1.300000000000000044e+00,1.117026471667900589e+00,5.000000000000000000e-01,6.560425738206868695e-01,6.662943150827780325e-01,3.456753272704121915e+00,3.265231032149855106e-01,1.526776415799497577e-01,5.000000000000000000e+00,3.594693920016288909e-06,2.306191767499804826e+02,3.826591182252745682e+01,8.739233519134117500e+01,1.402450331725917931e-01,5.477103721121582280e-01,1.261919047939291660e-01,True,True,True,True,valid
3.417857126765403564e+02,1.445410765148782230e+05,1.245410765148782230e+05,1.300000000000000044e+00,2.573692899924644450e+00,5.000000000000000000e-01,1.149496255464392130e-01,6.803503779139425944e-01,2.793593370261021391e+00,3.960212138056345976e-01,2.870698544324676860e-01,3.000000000000000000e+00,4.132270125746727478e-06,9.820937490746601384e+01,3.842359224302612120e+01,3.067010091691075857e+00,5.312008559394001267e-02,6.003520263777641919e-01,8.634440565436130033e-01,True,True,True,True,valid
3.617000365463952676e+02,1.382186864968479495e+05,1.182186864968479495e+05,1.300000000000000044e+00,1.609434214122141604e+00,5.000000000000000000e-01,6.415683501902330610e-01,5.756217748732541661e-01,1.912758620645513385e+00,3.968759008040083636e-01,1.669308302118510667e-01,5.000000000000000000e+00,4.031078069210052523e-06,2.717258352855816739e+01,2.534437040939249997e+01,1.041498902114184411e+01,9.707695011890509207e-01,7.745081047573901811e-01,4.701544220009156172e-01,True,True,True,True,valid
3.499443269992323735e+02,2.422735457122293592e+05,2.222735457122293592e+05,1.300000000000000044e+00,2.752887678291257245e+00,5.000000000000000000e-01,2.700486265599177926e-01,7.314970370819243728e-01,2.247671579761651550e+00,1.832117959713072675e-01,2.030638636932708407e-01,4.000000000000000000e+00,3.736610869765281855e-06,5.510674688151817691e+01,3.125471849424656767e+01,3.424069760369234938e+00,8.863839979306483707e-01,9.374019192595640648e-01,5.519690931625405028e-01,True,True,True,True,valid
3.600858580445391794e+02,1.341118163615560334e+05,1.141118163615560334e+05,1.300000000000000044e+00,1.263931897547627470e+00,5.000000000000000000e-01,3.431687699948148262e-01,5.603692194416280969e-01,1.132700919907081882e+00,2.994547793635635724e-01,1.948521423303857247e-01,3.000000000000000000e+00,1.600111386179924142e-06,3.511850243192353673e+02,2.738938765414482290e+01,1.292830007892203525e+01,9.246433217831457885e-01,9.893707293000475467e-01,1.066387150877801948e-01,True,True,True,True,valid
3.452189831286582375e+02,2.211421926040194812e+05,2.011421926040194812e+05,1.300000000000000044e+00,1.390183287819482860e+00,5.000000000000000000e-01,4.653439749602674702e-01,6.133364834793435527e-01,2.909165098398069027e+00,1.764003476776613843e-01,2.679697193188728122e-01,3.000000000000000000e+00,4.875246902108192811e-06,2.118182222997145061e+02,2.263458026444343929e+01,4.995072359499986847e-01,3.246922751559920273e-01,3.918524434067784945e-01,4.902730837547070175e-01,True,True,True,True,valid
3.395404400658380268e+02,1.423378845956262085e+05,1.223378845956262085e+05,1.300000000000000044e+00,2.312786118807129476e+00,5.000000000000000000e-01,2.348018984428332512e-01,7.405805253113389996e-01,3.304053561058231114e+00,2.748595784530621922e-01,1.546918783017472432e-01,4.000000000000000000e+00,1.299431878328323542e-06,6.867101861310662514e+01,2.987655699744720295e+01,3.500475650639922609e+00,9.820370527776878244e-02,9.850356878905590363e-02,5.677083158362423720e-01,True,True,True,True,valid
3.473350077424906317e+02,2.123946319613608648e+05,1.923946319613608648e+05,1.300000000000000044e+00,2.292584092876112312e+00,5.000000000000000000e-01,4.570831967116451011e-01,7.265835807370057964e-01,3.853987064499206028e+00,2.060866807770072584e-01,2.818198301041081599e-01,5.000000000000000000e+00,2.693468244671821773e-06,2.617040129725414772e+02,1.974838555874098134e+01,8.371790969349774958e-01,2.666597735581075629e-02,9.814528754547964251e-01,1.646658239897775544e-01,True,True,True,True,valid
3.582370932630002471e+02,1.432445780094797374e+05,1.232445780094797374e+05,1.300000000000000044e+00,1.117026471667900589e+00,5.000000000000000000e-01,6.560425738206868695e-01,6.662943150827780325e-01,3.456753272704121915e+00,3.265231032149855106e-01,1.526776415799497577e-01,5.000000000000000000e+00,3.721761960983276250e-06,2.306191767499804826e+02,3.826591182252745682e+01,1.647690190672784283e+01,1.402450331725917931e-01,5.477103721121582280e-01,1.261919047939291660e-01,True,True,True,True,valid
3.552162786078027921e+02,2.986672949790855637e+05,2.786672949790855637e+05,1.300000000000000044e+00,2.883464754260821827e+00,5.000000000000000000e-01,3.632433983642328057e-01,7.817801991735119360e-01,1.146834613463222130e+00,1.994008909388580719e-01,2.326063813744372322e-01,4.000000000000000000e+00,7.034331738948822243e-07,3.928345145009954535e+02,3.708646945776153814e+01,1.140862526830676904e+00,1.607516839032082367e-01,8.615915839296259260e-02,3.085697899674368361e-01,True,True,True,True,valid
3.496326207563572552e+02,1.604376721847866429e+05,1.404376721847866429e+05,1.300000000000000044e+00,2.792690796503521256e+00,5.000000000000000000e-01,6.875406987113106272e-01,6.914648397692302328e-01,3.513024525482661975e+00,3.486777532576850747e-01,2.653715108709303605e-01,4.000000000000000000e+00,2.837758826017379949e-06,2.536328256714726948e+01,2.859352400865211763e+01,3.853328535249384679e+00,9.002294693190021624e-01,4.042872824290906775e-01,4.608896932004833413e-01,True,True,True,True,valid
3.594986695179426306e+02,1.979567115195115330e+05,1.779567115195115330e+05,1.300000000000000044e+00,1.962717384925592334e+00,5.000000000000000000e-01,5.926593762863912040e-01,7.504572311586445998e-01,2.253227974070667550e+00,3.832688392603553762e-01,1.955187154660985305e-01,4.000000000000000000e+00,4.419111478924751705e-06,1.327736239128279294e+02,3.043069975098720192e+01,4.435573806785872542e+00,3.871448863516981920e-01,4.195776085621283347e-01,6.334486893696814613e-01,True,True,True,True,valid
3.493431454999731045e+02,1.382186864968479495e+05,1.182186864968479495e+05,1.300000000000000044e+00,1.617379732141001503e+00,5.000000000000000000e-01,4.352391464065217264e-01,7.636739887138472849e-01,3.007752629337240968e+00,1.757168789658284103e-01,1.880632688180255696e-01,4.000000000000000000e+00,3.650616845488548539e-06,4.152360659230596696e+01,2.267354525290148004e+01,4.635423151535884578e+00,8.388748976613551456e-01,6.031271114809085843e-01,2.513196406330635013e-01,True,True,True,True,valid
3.504200813642401613e+02,1.600491827726428746e+05,1.400491827726428746e+05,1.300000000000000044e+00,1.306919581534993213e+00,5.000000000000000000e-01,3.503453647505572199e-01,7.595044609076544440e-01,2.032764339209164550e+00,3.973061329163446453e-01,2.082344573459112003e-01,4.000000000000000000e+00,9.250638055801391505e-07,2.395126579201385297e+01,2.344769583507557797e+01,8.045693215923030550e+00,8.244483908941258044e-01,8.057828093258329050e-01,7.996054595019869149e-01,True,True,True,True,valid
3.496326207563572552e+02,1.604376721847866429e+05,1.404376721847866429e+05,1.300000000000000044e+00,2.792690796503521256e+00,5.000000000000000000e-01,6.875406987113106272e-01,6.914648397692302328e-01,3.513024525482661975e+00,3.138386572373886851e-01,2.653715108709303605e-01,4.000000000000000000e+00,2.837758826017379949e-06,2.536328256714726948e+01,2.859352400865211763e+01,3.853328535249384679e+00,7.695405671481604370e-01,4.042872824290906775e-01,4.608896932004833413e-01,True,True,True,True,valid
3.543130724387996793e+02,1.483657060284245817e+05,1.283657060284245817e+05,1.300000000000000044e+00,2.335914862405913173e+00,5.000000000000000000e-01,5.821041862314911830e-01,7.546035632138191618e-01,2.856121205213279612e+00,2.889895666374874272e-01,2.113765496764419272e-01,3.000000000000000000e+00,3.697746712565422674e-06,2.871216532328060111e+02,1.108815486528760985e+01,1.366028478782685518e+00,3.504042236251243003e-01,2.034784186331113631e-01,9.097690463068676126e-01,True,True,True,True,valid
3.552162786078027921e+02,2.986672949790855637e+05,2.786672949790855637e+05,1.300000000000000044e+00,2.883464754260821827e+00,5.000000000000000000e-01,3.632433983642328057e-01,7.817801991735119360e-01,1.146834613463222130e+00,2.848172388101979369e-01,2.326063813744372322e-01,4.000000000000000000e+00,3.068213195204734871e-06,3.928345145009954535e+02,3.708646945776153814e+01,1.140862526830676904e+00,1.607516839032082367e-01,8.615915839296259260e-02,3.085697899674368361e-01,True,True,True,True,valid
